Fecha;16040050;23185010;23190130;23195090;23195180;23195200;23195502;24055030;37015020;23180040;23180050;23180070;23180080;23190110;23190140;23190210;23190260;23190280;23190300;23190320;23190340;23190350;23190360;23190380;23190400;23190440;23190450;23190500;23190510;23190520;23190560;23190590;23190600;23190700;23190810;23190830;24030270;24030330;24030630;24030750;24050060;24050070;24060040;24060080
2000-03-02;0;2.5;0;0;0;0;0.2;0;0;0;0;0;0;0;10;0;;0;3;0;0;0;0;4;0;;0;0;32;0;0;0.8;0;6.6;1;0.3;0;15;0;0;0;0;0;0
2000-03-03;0;13.4;0;0;0;0;0.6;0;0.2;0;9;9;4;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;7;1.7;0;0;28;0.7;0;0;2;0;0;14;15;0
2000-03-04;0;65.2;0;0;0;0;0;2.2;0;60;16;34;35;3;3;6;;0;0;20;0;0;13;0;0;;0;15;0;0;30;0.5;5;0.5;0;0;0;5;0;0;0;8;32;0
2000-03-05;0;0;0;0;0;0;0;0.5;0;0;9;0;2;5;0;60;;0;0;0;0;0;0;0;0;;0;7;88;0;49;0;0;0;4;0;0;0;0;0;0;15;0;0
2000-03-06;0;0;0;0;0;0;0;0;0.1;20;0;21;0;0;0;0;;0;0;3;0;0;0;5;0;;0;0;0;15;0;0;0;0;1;0;0;0;0;0;15;20;12;0
2000-03-07;3;0.1;0;0;4.6;0;0;0;0;0;0;0;0;0;8;32;;3;0;0;0;0;1;0;0;;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;45;76
2000-03-08;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;0;;2;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0
2000-03-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;6;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000-03-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2;0;0;0;0;0;0;;0;0;0;0;0;0.1;0;0;0;1.9;0;0;0;0;0;0;0;0
2000-03-11;0;0;0;1.3;0;0;1.2;0;0;0;0;0;0;0;12;0;;2;0;0;0;0;22;22;0;;0;0;0;0;0;1.5;0;0.1;0;0;0;3;4;2;0;0;0;0
2000-03-12;0;0;0;12;0;0;0;23.6;0.5;0;0;0;0;0;0;0;;8;0;0;0;9;10;0;0;;0;0;0;0;0;0;0;2.4;21;10.9;0;0;0;5;0;0;2;0
2000-03-13;0;0;0;0;0;0;2.8;0;0.1;4;0;12;0;0;0;0;;0;0;10;21.5;7;0;0;4;;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;76;6;9
2000-03-14;0;0.2;15;0;0;0.1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;3;0;2;0;0;2;18;20;0;0
2000-03-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2000-03-16;0;0;0;0;0;0;8.2;4;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;5;0;;0;0;0;0;0;14.5;11;6.5;0;15.5;0;0;0;0;30;0;0;0
2000-03-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;7;2;0;;0;0;0;0;0;1.1;0;1.8;0;1.7;0;0;0;0;2;0;22;0
2000-03-18;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;0;0;0;0;0;0;15;14;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000-03-19;0;0;0;0;0;0;11;0;0;0;0;0;0;0;8;0;;0;0;0;0;0;76;80;16;;0;0;0;0;0;36.1;12;7;1;43;0;0;0;0;11;35;0;0
2000-03-20;0;0.2;0;0;0;0;0;0;0.9;0;0;25;0;0;3;0;;0;0;0;0;62;29;1;0;;0;0;0;0;5;0.8;0;0;0;0;0;0;3;0;0;0;2;0
2000-03-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2000-03-22;0;45;0;0;0;0;0;0;0;0;33;25;5;0;22;28;;0;0;3;0;0;35;0;65;;0;4;29;0;72;0;0;27;0;0;0;0;0;5;0;40;11;33
2000-03-23;9;22.1;5;2.6;0;4.9;0;7.6;0.4;19;6;29;4;0;67;0;;35;5;5;78.5;30;40;0;11;;0;0;5;0;1;48.2;18;57.5;0;70;4;45;0;0;60;31;27;30
